CD_PLANO,CD_GRUPO,NR_DIAS_CARENCIA,ID_ORIGEM
1647927C8,253,0,385240
1647927C8,302,0,524417
1647927C8,303,0,528518
1647927C8,1,30,385151
1647927C8,2,30,385152
1647927C8,3,30,385153
1647927C8,4,30,385154
1647927C8,5,30,385155
1647927C8,6,30,385156
1647927C8,7,30,385157
1647927C8,8,30,385158
1647927C8,9,30,385159
1647927C8,10,30,385160
1647927C8,11,30,385161
1647927C8,12,30,385162
1647927C8,13,30,385163
1647927C8,235,30,385236
1647927C8,14,180,385164
1647927C8,15,180,385165
1647927C8,16,180,385166
1647927C8,17,180,385167
1647927C8,18,180,385168
1647927C8,19,180,385169
1647927C8,20,180,385170
1647927C8,21,180,385171
1647927C8,22,180,385172
1647927C8,23,180,385173
1647927C8,24,180,385174
1647927C8,25,180,385175
1647927C8,26,180,385176
1647927C8,27,180,385177
1647927C8,28,180,385178
1647927C8,29,180,385179
1647927C8,30,180,385180
1647927C8,31,180,385181
1647927C8,33,180,385182
1647927C8,34,180,385183
1647927C8,35,180,385184
1647927C8,36,180,385185
1647927C8,37,180,385186
1647927C8,38,180,385187
1647927C8,39,180,385188
1647927C8,40,180,385189
1647927C8,41,180,385190
1647927C8,43,180,385191
1647927C8,44,180,385192
1647927C8,45,180,385193
1647927C8,47,180,385194
1647927C8,49,180,385196
1647927C8,50,180,385197
1647927C8,51,180,385198
1647927C8,52,180,385199
1647927C8,53,180,385200
1647927C8,54,180,385201
1647927C8,55,180,385202
1647927C8,56,180,385203
1647927C8,57,180,385204
1647927C8,58,180,385205
1647927C8,59,180,385206
1647927C8,60,180,385207
1647927C8,61,180,385208
1647927C8,62,180,385209
1647927C8,63,180,385210
1647927C8,64,180,385211
1647927C8,65,180,385212
1647927C8,66,180,385213
1647927C8,67,180,385214
1647927C8,68,180,385215
1647927C8,69,180,385216
1647927C8,70,180,385217
1647927C8,71,180,385218
1647927C8,72,180,385219
1647927C8,73,180,385220
1647927C8,74,180,385221
1647927C8,75,180,385222
1647927C8,76,180,385223
1647927C8,77,180,385224
1647927C8,78,180,385225
1647927C8,80,180,385227
1647927C8,81,180,385228
1647927C8,82,180,385229
1647927C8,83,180,385230
1647927C8,85,180,385231
1647927C8,86,180,385232
1647927C8,87,180,385233
1647927C8,88,180,385234
1647927C8,89,180,385235
1647927C8,300,180,515749
1647927C8,301,180,520332
1647927C8,48,300,385195
1647927C8,79,300,385226
1647927D3,250,0,385328
1647927D3,251,0,385329
1647927D3,252,0,385330
1647927D3,253,0,385331
1647927D3,302,0,524418
1647927D3,303,0,528519
1647927D3,1,30,385241
1647927D3,2,30,385242
1647927D3,3,30,385243
1647927D3,4,30,385244
1647927D3,5,30,385245
1647927D3,6,30,385246
1647927D3,7,30,385247
1647927D3,8,30,385248
1647927D3,9,30,385249
1647927D3,10,30,385250
1647927D3,11,30,385251
1647927D3,12,30,385252
1647927D3,13,30,385253
1647927D3,235,30,385327
1647927D3,14,180,385254
1647927D3,15,180,385255
1647927D3,16,180,385256
1647927D3,17,180,385257
1647927D3,18,180,385258
1647927D3,19,180,385259
1647927D3,20,180,385260
1647927D3,21,180,385261
1647927D3,22,180,385262
1647927D3,23,180,385263
1647927D3,24,180,385264
1647927D3,25,180,385265
1647927D3,26,180,385266
1647927D3,27,180,385267
1647927D3,28,180,385268
1647927D3,29,180,385269
1647927D3,30,180,385270
1647927D3,31,180,385271
1647927D3,33,180,385272
1647927D3,34,180,385273
1647927D3,35,180,385274
1647927D3,36,180,385275
1647927D3,37,180,385276
1647927D3,38,180,385277
1647927D3,39,180,385278
1647927D3,40,180,385279
1647927D3,41,180,385280
1647927D3,43,180,385281
1647927D3,44,180,385282
1647927D3,45,180,385283
1647927D3,47,180,385284
1647927D3,49,180,385286
1647927D3,50,180,385287
1647927D3,51,180,385288
1647927D3,52,180,385289
1647927D3,53,180,385290
1647927D3,54,180,385291
1647927D3,55,180,385292
1647927D3,56,180,385293
1647927D3,57,180,385294
1647927D3,58,180,385295
1647927D3,59,180,385296
1647927D3,60,180,385297
1647927D3,61,180,385298
1647927D3,62,180,385299
1647927D3,63,180,385300
1647927D3,64,180,385301
1647927D3,65,180,385302
1647927D3,66,180,385303
1647927D3,67,180,385304
1647927D3,68,180,385305
1647927D3,69,180,385306
1647927D3,70,180,385307
1647927D3,71,180,385308
1647927D3,72,180,385309
1647927D3,73,180,385310
1647927D3,74,180,385311
1647927D3,75,180,385312
1647927D3,76,180,385313
1647927D3,77,180,385314
1647927D3,78,180,385315
1647927D3,80,180,385317
1647927D3,81,180,385318
1647927D3,82,180,385319
1647927D3,83,180,385320
1647927D3,84,180,385321
1647927D3,85,180,385322
1647927D3,86,180,385323
1647927D3,87,180,385324
1647927D3,88,180,385325
1647927D3,89,180,385326
1647927D3,300,180,515750
1647927D3,301,180,520333
1647927D3,48,300,385285
1647927D3,79,300,385316
1647927D7,250,0,385692
1647927D7,251,0,385693
1647927D7,252,0,385694
1647927D7,253,0,385695
1647927D7,302,0,524422
1647927D7,303,0,528523
1647927D7,1,30,385605
1647927D7,2,30,385606
1647927D7,3,30,385607
1647927D7,4,30,385608
1647927D7,5,30,385609
1647927D7,6,30,385610
1647927D7,7,30,385611
1647927D7,8,30,385612
1647927D7,9,30,385613
1647927D7,10,30,385614
1647927D7,11,30,385615
1647927D7,12,30,385616
1647927D7,13,30,385617
1647927D7,235,30,385691
1647927D7,14,180,385618
1647927D7,15,180,385619
1647927D7,16,180,385620
1647927D7,17,180,385621
1647927D7,18,180,385622
1647927D7,19,180,385623
1647927D7,20,180,385624
1647927D7,21,180,385625
1647927D7,22,180,385626
1647927D7,23,180,385627
1647927D7,24,180,385628
1647927D7,25,180,385629
1647927D7,26,180,385630
1647927D7,27,180,385631
1647927D7,28,180,385632
1647927D7,29,180,385633
1647927D7,30,180,385634
1647927D7,31,180,385635
1647927D7,33,180,385636
1647927D7,34,180,385637
1647927D7,35,180,385638
1647927D7,36,180,385639
1647927D7,37,180,385640
1647927D7,38,180,385641
1647927D7,39,180,385642
1647927D7,40,180,385643
1647927D7,41,180,385644
1647927D7,43,180,385645
1647927D7,44,180,385646
1647927D7,45,180,385647
1647927D7,47,180,385648
1647927D7,49,180,385650
1647927D7,50,180,385651
1647927D7,51,180,385652
1647927D7,52,180,385653
1647927D7,53,180,385654
1647927D7,54,180,385655
1647927D7,55,180,385656
1647927D7,56,180,385657
1647927D7,57,180,385658
1647927D7,58,180,385659
1647927D7,59,180,385660
1647927D7,60,180,385661
1647927D7,61,180,385662
1647927D7,62,180,385663
1647927D7,63,180,385664
1647927D7,64,180,385665
1647927D7,65,180,385666
1647927D7,66,180,385667
1647927D7,67,180,385668
1647927D7,68,180,385669
1647927D7,69,180,385670
1647927D7,70,180,385671
1647927D7,71,180,385672
1647927D7,72,180,385673
1647927D7,73,180,385674
1647927D7,74,180,385675
1647927D7,75,180,385676
1647927D7,76,180,385677
1647927D7,77,180,385678
1647927D7,78,180,385679
1647927D7,80,180,385681
1647927D7,81,180,385682
1647927D7,82,180,385683
1647927D7,83,180,385684
1647927D7,84,180,385685
1647927D7,85,180,385686
1647927D7,86,180,385687
1647927D7,87,180,385688
1647927D7,88,180,385689
1647927D7,89,180,385690
1647927D7,300,180,515754
1647927D7,301,180,520337
1647927D7,48,300,385649
1647927D7,79,300,385680
1647927D8,250,0,385783
1647927D8,251,0,385784
1647927D8,252,0,385785
1647927D8,253,0,385786
1647927D8,302,0,524423
1647927D8,303,0,528524
1647927D8,1,30,385696
1647927D8,2,30,385697
1647927D8,3,30,385698
1647927D8,4,30,385699
1647927D8,5,30,385700
1647927D8,6,30,385701
1647927D8,7,30,385702
1647927D8,8,30,385703
1647927D8,9,30,385704
1647927D8,10,30,385705
1647927D8,11,30,385706
1647927D8,12,30,385707
1647927D8,13,30,385708
1647927D8,235,30,385782
1647927D8,14,180,385709
1647927D8,15,180,385710
1647927D8,16,180,385711
1647927D8,17,180,385712
1647927D8,18,180,385713
1647927D8,19,180,385714
1647927D8,20,180,385715
1647927D8,21,180,385716
1647927D8,22,180,385717
1647927D8,23,180,385718
1647927D8,24,180,385719
1647927D8,25,180,385720
1647927D8,26,180,385721
1647927D8,27,180,385722
1647927D8,28,180,385723
1647927D8,29,180,385724
1647927D8,30,180,385725
1647927D8,31,180,385726
1647927D8,33,180,385727
1647927D8,34,180,385728
1647927D8,35,180,385729
1647927D8,36,180,385730
1647927D8,37,180,385731
1647927D8,38,180,385732
1647927D8,39,180,385733
1647927D8,40,180,385734
1647927D8,41,180,385735
1647927D8,43,180,385736
1647927D8,44,180,385737
1647927D8,45,180,385738
1647927D8,47,180,385739
1647927D8,49,180,385741
1647927D8,50,180,385742
1647927D8,51,180,385743
1647927D8,52,180,385744
1647927D8,53,180,385745
1647927D8,54,180,385746
1647927D8,55,180,385747
1647927D8,56,180,385748
1647927D8,57,180,385749
1647927D8,58,180,385750
1647927D8,59,180,385751
1647927D8,60,180,385752
1647927D8,61,180,385753
1647927D8,62,180,385754
1647927D8,63,180,385755
1647927D8,64,180,385756
1647927D8,65,180,385757
1647927D8,66,180,385758
1647927D8,67,180,385759
1647927D8,68,180,385760
1647927D8,69,180,385761
1647927D8,70,180,385762
1647927D8,71,180,385763
1647927D8,72,180,385764
1647927D8,73,180,385765
1647927D8,74,180,385766
1647927D8,75,180,385767
1647927D8,76,180,385768
1647927D8,77,180,385769
1647927D8,78,180,385770
1647927D8,80,180,385772
1647927D8,81,180,385773
1647927D8,82,180,385774
1647927D8,83,180,385775
1647927D8,84,180,385776
1647927D8,85,180,385777
1647927D8,86,180,385778
1647927D8,87,180,385779
1647927D8,88,180,385780
1647927D8,89,180,385781
1647927D8,300,180,515755
1647927D8,301,180,520338
1647927D8,48,300,385740
1647927D8,79,300,385771
1647928C3,250,0,386235
1647928C3,251,0,386236
1647928C3,252,0,386237
1647928C3,253,0,386238
1647928C3,302,0,524428
1647928C3,303,0,528529
1647928C3,1,30,386149
1647928C3,2,30,386150
1647928C3,3,30,386151
1647928C3,4,30,386152
1647928C3,5,30,386153
1647928C3,6,30,386154
1647928C3,7,30,386155
1647928C3,8,30,386156
1647928C3,9,30,386157
1647928C3,10,30,386158
1647928C3,11,30,386159
1647928C3,12,30,386160
1647928C3,13,30,386161
1647928C3,235,30,386234
1647928C3,14,180,386162
1647928C3,15,180,386163
1647928C3,16,180,386164
1647928C3,17,180,386165
1647928C3,18,180,386166
1647928C3,19,180,386167
1647928C3,20,180,386168
1647928C3,21,180,386169
1647928C3,22,180,386170
1647928C3,23,180,386171
1647928C3,24,180,386172
1647928C3,25,180,386173
1647928C3,26,180,386174
1647928C3,27,180,386175
1647928C3,28,180,386176
1647928C3,29,180,386177
1647928C3,30,180,386178
1647928C3,31,180,386179
1647928C3,33,180,386180
1647928C3,34,180,386181
1647928C3,35,180,386182
1647928C3,36,180,386183
1647928C3,37,180,386184
1647928C3,38,180,386185
1647928C3,39,180,386186
1647928C3,40,180,386187
1647928C3,41,180,386188
1647928C3,43,180,386189
1647928C3,44,180,386190
1647928C3,45,180,386191
1647928C3,47,180,386192
1647928C3,49,180,386194
1647928C3,50,180,386195
1647928C3,51,180,386196
1647928C3,52,180,386197
1647928C3,53,180,386198
1647928C3,54,180,386199
1647928C3,55,180,386200
1647928C3,56,180,386201
1647928C3,57,180,386202
1647928C3,58,180,386203
1647928C3,59,180,386204
1647928C3,60,180,386205
1647928C3,61,180,386206
1647928C3,62,180,386207
1647928C3,63,180,386208
1647928C3,64,180,386209
1647928C3,65,180,386210
1647928C3,66,180,386211
1647928C3,67,180,386212
1647928C3,68,180,386213
1647928C3,69,180,386214
1647928C3,70,180,386215
1647928C3,71,180,386216
1647928C3,72,180,386217
1647928C3,73,180,386218
1647928C3,74,180,386219
1647928C3,75,180,386220
1647928C3,76,180,386221
1647928C3,77,180,386222
1647928C3,78,180,386223
1647928C3,80,180,386225
1647928C3,81,180,386226
1647928C3,82,180,386227
1647928C3,83,180,386228
1647928C3,85,180,386229
1647928C3,86,180,386230
1647928C3,87,180,386231
1647928C3,88,180,386232
1647928C3,89,180,386233
1647928C3,300,180,515760
1647928C3,301,180,520343
1647928C3,48,300,386193
1647928C3,79,300,386224
1647928C4,250,0,386325
1647928C4,251,0,386326
1647928C4,252,0,386327
1647928C4,253,0,386328
1647928C4,302,0,524429
1647928C4,303,0,528530
1647928C4,1,30,386239
1647928C4,2,30,386240
1647928C4,3,30,386241
1647928C4,4,30,386242
1647928C4,5,30,386243
1647928C4,6,30,386244
1647928C4,7,30,386245
1647928C4,8,30,386246
1647928C4,9,30,386247
1647928C4,10,30,386248
1647928C4,11,30,386249
1647928C4,12,30,386250
1647928C4,13,30,386251
1647928C4,235,30,386324
1647928C4,14,180,386252
1647928C4,15,180,386253
1647928C4,16,180,386254
1647928C4,17,180,386255
1647928C4,18,180,386256
1647928C4,19,180,386257
1647928C4,20,180,386258
1647928C4,21,180,386259
1647928C4,22,180,386260
1647928C4,23,180,386261
1647928C4,24,180,386262
1647928C4,25,180,386263
1647928C4,26,180,386264
1647928C4,27,180,386265
1647928C4,28,180,386266
1647928C4,29,180,386267
1647928C4,30,180,386268
1647928C4,31,180,386269
1647928C4,33,180,386270
1647928C4,34,180,386271
1647928C4,35,180,386272
1647928C4,36,180,386273
1647928C4,37,180,386274
1647928C4,38,180,386275
1647928C4,39,180,386276
1647928C4,40,180,386277
1647928C4,41,180,386278
1647928C4,43,180,386279
1647928C4,44,180,386280
1647928C4,45,180,386281
1647928C4,47,180,386282
1647928C4,49,180,386284
1647928C4,50,180,386285
1647928C4,51,180,386286
1647928C4,52,180,386287
1647928C4,53,180,386288
1647928C4,54,180,386289
1647928C4,55,180,386290
1647928C4,56,180,386291
1647928C4,57,180,386292
1647928C4,58,180,386293
1647928C4,59,180,386294
1647928C4,60,180,386295
1647928C4,61,180,386296
1647928C4,62,180,386297
1647928C4,63,180,386298
1647928C4,64,180,386299
1647928C4,65,180,386300
1647928C4,66,180,386301
1647928C4,67,180,386302
1647928C4,68,180,386303
1647928C4,69,180,386304
1647928C4,70,180,386305
1647928C4,71,180,386306
1647928C4,72,180,386307
1647928C4,73,180,386308
1647928C4,74,180,386309
1647928C4,75,180,386310
1647928C4,76,180,386311
1647928C4,77,180,386312
1647928C4,78,180,386313
1647928C4,80,180,386315
1647928C4,81,180,386316
1647928C4,82,180,386317
1647928C4,83,180,386318
1647928C4,85,180,386319
1647928C4,86,180,386320
1647928C4,87,180,386321
1647928C4,88,180,386322
1647928C4,89,180,386323
1647928C4,300,180,515761
1647928C4,301,180,520344
1647928C4,48,300,386283
1647928C4,79,300,386314
1647928D3,250,0,386776
1647928D3,251,0,386777
1647928D3,252,0,386778
1647928D3,253,0,386779
1647928D3,302,0,524434
1647928D3,303,0,528535
1647928D3,1,30,386689
1647928D3,2,30,386690
1647928D3,3,30,386691
1647928D3,4,30,386692
1647928D3,5,30,386693
1647928D3,6,30,386694
1647928D3,7,30,386695
1647928D3,8,30,386696
1647928D3,9,30,386697
1647928D3,10,30,386698
1647928D3,11,30,386699
1647928D3,12,30,386700
1647928D3,13,30,386701
1647928D3,235,30,386775
1647928D3,14,180,386702
1647928D3,15,180,386703
1647928D3,16,180,386704
1647928D3,17,180,386705
1647928D3,18,180,386706
1647928D3,19,180,386707
1647928D3,20,180,386708
1647928D3,21,180,386709
1647928D3,22,180,386710
1647928D3,23,180,386711
1647928D3,24,180,386712
1647928D3,25,180,386713
1647928D3,26,180,386714
1647928D3,27,180,386715
1647928D3,28,180,386716
1647928D3,29,180,386717
1647928D3,30,180,386718
1647928D3,31,180,386719
1647928D3,33,180,386720
1647928D3,34,180,386721
1647928D3,35,180,386722
1647928D3,36,180,386723
1647928D3,37,180,386724
1647928D3,38,180,386725
1647928D3,39,180,386726
1647928D3,40,180,386727
1647928D3,41,180,386728
1647928D3,43,180,386729
1647928D3,44,180,386730
1647928D3,45,180,386731
1647928D3,47,180,386732
1647928D3,49,180,386734
1647928D3,50,180,386735
1647928D3,51,180,386736
1647928D3,52,180,386737
1647928D3,53,180,386738
1647928D3,54,180,386739
1647928D3,55,180,386740
1647928D3,56,180,386741
1647928D3,57,180,386742
1647928D3,58,180,386743
1647928D3,59,180,386744
1647928D3,60,180,386745
1647928D3,61,180,386746
1647928D3,62,180,386747
1647928D3,63,180,386748
1647928D3,64,180,386749
1647928D3,65,180,386750
1647928D3,66,180,386751
1647928D3,67,180,386752
1647928D3,68,180,386753
1647928D3,69,180,386754
1647928D3,70,180,386755
1647928D3,71,180,386756
1647928D3,72,180,386757
1647928D3,73,180,386758
1647928D3,74,180,386759
1647928D3,75,180,386760
1647928D3,76,180,386761
1647928D3,77,180,386762
1647928D3,78,180,386763
1647928D3,80,180,386765
1647928D3,81,180,386766
1647928D3,82,180,386767
1647928D3,83,180,386768
1647928D3,84,180,386769
1647928D3,85,180,386770
1647928D3,86,180,386771
1647928D3,87,180,386772
1647928D3,88,180,386773
1647928D3,89,180,386774
1647928D3,300,180,515766
1647928D3,301,180,520349
1647928D3,48,300,386733
1647928D3,79,300,386764
1647928D4,250,0,386867
1647928D4,251,0,386868
1647928D4,252,0,386869
1647928D4,253,0,386870
1647928D4,302,0,524435
1647928D4,303,0,528536
1647928D4,1,30,386780
1647928D4,2,30,386781
1647928D4,3,30,386782
1647928D4,4,30,386783
1647928D4,5,30,386784
1647928D4,6,30,386785
1647928D4,7,30,386786
1647928D4,8,30,386787
1647928D4,9,30,386788
1647928D4,10,30,386789
1647928D4,11,30,386790
1647928D4,12,30,386791
1647928D4,13,30,386792
1647928D4,235,30,386866
1647928D4,14,180,386793
1647928D4,15,180,386794
1647928D4,16,180,386795
1647928D4,17,180,386796
1647928D4,18,180,386797
1647928D4,19,180,386798
1647928D4,20,180,386799
1647928D4,21,180,386800
1647928D4,22,180,386801
1647928D4,23,180,386802
1647928D4,24,180,386803
1647928D4,25,180,386804
1647928D4,26,180,386805
1647928D4,27,180,386806
1647928D4,28,180,386807
1647928D4,29,180,386808
1647928D4,30,180,386809
1647928D4,31,180,386810
1647928D4,33,180,386811
1647928D4,34,180,386812
1647928D4,35,180,386813
1647928D4,36,180,386814
1647928D4,37,180,386815
1647928D4,38,180,386816
1647928D4,39,180,386817
1647928D4,40,180,386818
1647928D4,41,180,386819
1647928D4,43,180,386820
1647928D4,44,180,386821
1647928D4,45,180,386822
1647928D4,47,180,386823
1647928D4,49,180,386825
1647928D4,50,180,386826
1647928D4,51,180,386827
1647928D4,52,180,386828
1647928D4,53,180,386829
1647928D4,54,180,386830
1647928D4,55,180,386831
1647928D4,56,180,386832
1647928D4,57,180,386833
1647928D4,58,180,386834
1647928D4,59,180,386835
1647928D4,60,180,386836
1647928D4,61,180,386837
1647928D4,62,180,386838
1647928D4,63,180,386839
1647928D4,64,180,386840
1647928D4,65,180,386841
1647928D4,66,180,386842
1647928D4,67,180,386843
1647928D4,68,180,386844
1647928D4,69,180,386845
1647928D4,70,180,386846
1647928D4,71,180,386847
1647928D4,72,180,386848
1647928D4,73,180,386849
1647928D4,74,180,386850
1647928D4,75,180,386851
1647928D4,76,180,386852
1647928D4,77,180,386853
1647928D4,78,180,386854
1647928D4,80,180,386856
1647928D4,81,180,386857
1647928D4,82,180,386858
1647928D4,83,180,386859
1647928D4,84,180,386860
1647928D4,85,180,386861
1647928D4,86,180,386862
1647928D4,87,180,386863
1647928D4,88,180,386864
1647928D4,89,180,386865
1647928D4,300,180,515767
1647928D4,301,180,520350
1647928D4,48,300,386824
1647928D4,79,300,386855
1647929C3,250,0,387864
1647929C3,251,0,387865
1647929C3,252,0,387866
1647929C3,253,0,387867
1647929C3,302,0,524447
1647929C3,303,0,528548
1647929C3,1,30,387778
1647929C3,2,30,387779
1647929C3,3,30,387780
1647929C3,4,30,387781
1647929C3,5,30,387782
1647929C3,6,30,387783
1647929C3,7,30,387784
1647929C3,8,30,387785
1647929C3,9,30,387786
1647929C3,10,30,387787
1647929C3,11,30,387788
1647929C3,12,30,387789
1647929C3,13,30,387790
1647929C3,235,30,387863
1647929C3,14,180,387791
1647929C3,15,180,387792
1647929C3,16,180,387793
1647929C3,17,180,387794
1647929C3,18,180,387795
1647929C3,19,180,387796
1647929C3,20,180,387797
1647929C3,21,180,387798
1647929C3,22,180,387799
1647929C3,23,180,387800
1647929C3,24,180,387801
1647929C3,25,180,387802
1647929C3,26,180,387803
1647929C3,27,180,387804
1647929C3,28,180,387805
1647929C3,29,180,387806
1647929C3,30,180,387807
1647929C3,31,180,387808
1647929C3,33,180,387809
1647929C3,34,180,387810
1647929C3,35,180,387811
1647929C3,36,180,387812
1647929C3,37,180,387813
1647929C3,38,180,387814
1647929C3,39,180,387815
1647929C3,40,180,387816
1647929C3,41,180,387817
1647929C3,43,180,387818
1647929C3,44,180,387819
1647929C3,45,180,387820
1647929C3,47,180,387821
1647929C3,49,180,387823
1647929C3,50,180,387824
1647929C3,51,180,387825
1647929C3,52,180,387826
1647929C3,53,180,387827
1647929C3,54,180,387828
1647929C3,55,180,387829
1647929C3,56,180,387830
1647929C3,57,180,387831
1647929C3,58,180,387832
1647929C3,59,180,387833
1647929C3,60,180,387834
1647929C3,61,180,387835
1647929C3,62,180,387836
1647929C3,63,180,387837
1647929C3,64,180,387838
1647929C3,65,180,387839
1647929C3,66,180,387840
1647929C3,67,180,387841
1647929C3,68,180,387842
1647929C3,69,180,387843
1647929C3,70,180,387844
1647929C3,71,180,387845
1647929C3,72,180,387846
1647929C3,73,180,387847
1647929C3,74,180,387848
1647929C3,75,180,387849
1647929C3,76,180,387850
1647929C3,77,180,387851
1647929C3,78,180,387852
1647929C3,80,180,387854
1647929C3,81,180,387855
1647929C3,82,180,387856
1647929C3,83,180,387857
1647929C3,85,180,387858
1647929C3,86,180,387859
1647929C3,87,180,387860
1647929C3,88,180,387861
1647929C3,89,180,387862
1647929C3,300,180,515779
1647929C3,301,180,520362
1647929C3,48,300,387822
1647929C3,79,300,387853
1647929C8,302,0,524451
1647929C8,303,0,528552
1647929C8,1,30,388138
1647929C8,2,30,388139
1647929C8,3,30,388140
1647929C8,4,30,388141
1647929C8,5,30,388142
1647929C8,6,30,388143
1647929C8,7,30,388144
1647929C8,8,30,388145
1647929C8,9,30,388146
1647929C8,10,30,388147
1647929C8,11,30,388148
1647929C8,12,30,388149
1647929C8,13,30,388150
1647929C8,235,30,388223
1647929C8,300,30,515783
1647929C8,301,30,520366
1647929C8,39,90,388175
1647929C8,49,90,388183
1647929C8,14,180,388151
1647929C8,15,180,388152
1647929C8,16,180,388153
1647929C8,17,180,388154
1647929C8,18,180,388155
1647929C8,19,180,388156
1647929C8,20,180,388157
1647929C8,21,180,388158
1647929C8,22,180,388159
1647929C8,23,180,388160
1647929C8,24,180,388161
1647929C8,25,180,388162
1647929C8,26,180,388163
1647929C8,27,180,388164
1647929C8,28,180,388165
1647929C8,29,180,388166
1647929C8,30,180,388167
1647929C8,31,180,388168
1647929C8,33,180,388169
1647929C8,34,180,388170
1647929C8,35,180,388171
1647929C8,36,180,388172
1647929C8,37,180,388173
1647929C8,38,180,388174
1647929C8,40,180,388176
1647929C8,41,180,388177
1647929C8,43,180,388178
1647929C8,44,180,388179
1647929C8,45,180,388180
1647929C8,47,180,388181
1647929C8,50,180,388184
1647929C8,51,180,388185
1647929C8,52,180,388186
1647929C8,53,180,388187
1647929C8,54,180,388188
1647929C8,55,180,388189
1647929C8,56,180,388190
1647929C8,57,180,388191
1647929C8,58,180,388192
1647929C8,59,180,388193
1647929C8,60,180,388194
1647929C8,61,180,388195
1647929C8,62,180,388196
1647929C8,63,180,388197
1647929C8,64,180,388198
1647929C8,65,180,388199
1647929C8,66,180,388200
1647929C8,67,180,388201
1647929C8,68,180,388202
1647929C8,69,180,388203
1647929C8,70,180,388204
1647929C8,71,180,388205
1647929C8,72,180,388206
1647929C8,73,180,388207
1647929C8,74,180,388208
1647929C8,75,180,388209
1647929C8,76,180,388210
1647929C8,77,180,388211
1647929C8,78,180,388212
1647929C8,80,180,388214
1647929C8,81,180,388215
1647929C8,82,180,388216
1647929C8,83,180,388217
1647929C8,85,180,388218
1647929C8,86,180,388219
1647929C8,87,180,388220
1647929C8,88,180,388221
1647929C8,89,180,388222
1647929C8,250,180,388224
1647929C8,251,180,388225
1647929C8,252,180,388226
1647929C8,253,180,388227
1647929C8,48,300,388182
1647929C8,79,300,388213
1647929D4,250,0,388406
1647929D4,251,0,388407
1647929D4,252,0,388408
1647929D4,253,0,388409
1647929D4,302,0,524453
1647929D4,303,0,528554
1647929D4,1,30,388319
1647929D4,2,30,388320
1647929D4,3,30,388321
1647929D4,4,30,388322
1647929D4,5,30,388323
1647929D4,6,30,388324
1647929D4,7,30,388325
1647929D4,8,30,388326
1647929D4,9,30,388327
1647929D4,10,30,388328
1647929D4,11,30,388329
1647929D4,12,30,388330
1647929D4,13,30,388331
1647929D4,235,30,388405
1647929D4,14,180,388332
1647929D4,15,180,388333
1647929D4,16,180,388334
1647929D4,17,180,388335
1647929D4,18,180,388336
1647929D4,19,180,388337
1647929D4,20,180,388338
1647929D4,21,180,388339
1647929D4,22,180,388340
1647929D4,23,180,388341
1647929D4,24,180,388342
1647929D4,25,180,388343
1647929D4,26,180,388344
1647929D4,27,180,388345
1647929D4,28,180,388346
1647929D4,29,180,388347
1647929D4,30,180,388348
1647929D4,31,180,388349
1647929D4,33,180,388350
1647929D4,34,180,388351
1647929D4,35,180,388352
1647929D4,36,180,388353
1647929D4,37,180,388354
1647929D4,38,180,388355
1647929D4,39,180,388356
1647929D4,40,180,388357
1647929D4,41,180,388358
1647929D4,43,180,388359
1647929D4,44,180,388360
1647929D4,45,180,388361
1647929D4,47,180,388362
1647929D4,49,180,388364
1647929D4,50,180,388365
1647929D4,51,180,388366
1647929D4,52,180,388367
1647929D4,53,180,388368
1647929D4,54,180,388369
1647929D4,55,180,388370
1647929D4,56,180,388371
1647929D4,57,180,388372
1647929D4,58,180,388373
1647929D4,59,180,388374
1647929D4,60,180,388375
1647929D4,61,180,388376
1647929D4,62,180,388377
1647929D4,63,180,388378
1647929D4,64,180,388379
1647929D4,65,180,388380
1647929D4,66,180,388381
1647929D4,67,180,388382
1647929D4,68,180,388383
1647929D4,69,180,388384
1647929D4,70,180,388385
1647929D4,71,180,388386
1647929D4,72,180,388387
1647929D4,73,180,388388
1647929D4,74,180,388389
1647929D4,75,180,388390
1647929D4,76,180,388391
1647929D4,77,180,388392
1647929D4,78,180,388393
1647929D4,80,180,388395
1647929D4,81,180,388396
1647929D4,82,180,388397
1647929D4,83,180,388398
1647929D4,84,180,388399
1647929D4,85,180,388400
1647929D4,86,180,388401
1647929D4,87,180,388402
1647929D4,88,180,388403
1647929D4,89,180,388404
1647929D4,300,180,515785
1647929D4,301,180,520368
1647929D4,48,300,388363
1647929D4,79,300,388394
1647929D8,250,0,388770
1647929D8,251,0,388771
1647929D8,252,0,388772
1647929D8,253,0,388773
1647929D8,302,0,524457
1647929D8,303,0,528558
1647929D8,1,30,388683
1647929D8,2,30,388684
1647929D8,3,30,388685
1647929D8,4,30,388686
1647929D8,5,30,388687
1647929D8,6,30,388688
1647929D8,7,30,388689
1647929D8,8,30,388690
1647929D8,9,30,388691
1647929D8,10,30,388692
1647929D8,11,30,388693
1647929D8,12,30,388694
1647929D8,13,30,388695
1647929D8,235,30,388769
1647929D8,14,180,388696
1647929D8,15,180,388697
1647929D8,16,180,388698
1647929D8,17,180,388699
1647929D8,18,180,388700
1647929D8,19,180,388701
1647929D8,20,180,388702
1647929D8,21,180,388703
1647929D8,22,180,388704
1647929D8,23,180,388705
1647929D8,24,180,388706
1647929D8,25,180,388707
1647929D8,26,180,388708
1647929D8,27,180,388709
1647929D8,28,180,388710
1647929D8,29,180,388711
